reconstruction_error,true_label,predicted_label
0.009882218,0,0
0.030449297,0,0
0.08148584,0,0
0.71935576,1,1
0.024595074,0,0
0.46095714,1,1
0.011738729,0,0
0.68343526,1,1
0.66315496,1,1
0.05147608,1,0
0.7570089,1,1
0.31976947,1,1
0.5576894,1,1
0.061677653,0,0
0.012466924,0,0
0.09391547,0,0
0.5129832,1,1
0.00735244,0,0
0.525902,1,1
0.057634614,0,0
0.027920384,0,0
0.006546731,0,0
0.023679098,0,0
0.041599657,1,0
0.5070503,1,1
0.004262529,0,0
0.0058151167,0,0
1.4762458,1,1
0.18674442,1,0
0.72386456,1,1
0.32852066,1,1
0.49058652,1,1
0.17150919,1,0
0.41292953,1,1
0.07993422,1,0
0.01741818,0,0
0.008070482,0,0
0.04887033,0,0
0.45204005,1,1
0.028135628,0,0
0.0643598,0,0
0.13825816,1,0
0.0041218325,0,0
0.102343604,0,0
0.08140697,0,0
0.5640279,1,1
0.6269514,1,1
0.05328778,0,0
0.7583734,1,1
0.49757856,1,1
0.013347353,0,0
0.027250972,0,0
0.4504858,1,1
0.0028322977,0,0
0.042477533,0,0
0.41709107,1,1
0.022931514,0,0
0.8188515,1,1
0.065898255,0,0
0.43401128,1,1
0.08003022,0,0
0.09775951,0,0
0.3120781,1,1
0.0681463,0,0
1.9530236,1,1
0.045701783,0,0
0.022836562,1,0
0.5874715,1,1
0.0043654344,0,0
0.132255,1,0
0.04948891,0,0
0.014931425,0,0
0.028266419,0,0
0.1531947,1,0
0.19819751,0,1
0.007287415,0,0
0.2743366,1,1
0.38978833,1,1
0.511958,1,1
0.0654286,0,0
0.019149192,0,0
0.04471532,0,0
0.040998057,0,0
0.020591695,0,0
0.44153184,1,1
0.6756566,1,1
0.08581944,0,0
0.18313229,1,0
0.003542022,0,0
0.029519701,0,0
0.37223336,1,1
0.062451124,1,0
0.002837996,0,0
0.06672883,1,0
0.0069831014,0,0
0.259568,1,1
0.6823468,1,1
0.08392121,1,0
0.51589626,1,1
0.038875896,0,0
0.12638733,1,0
0.06387374,0,0
0.0043083513,0,0
0.034016363,1,0
0.5753536,1,1
0.68676454,1,1
0.7117442,1,1
0.0013665056,0,0
0.28760546,0,1
0.020064017,0,0
0.35071117,1,1
0.4747456,1,1
0.6682205,1,1
0.026767394,0,0
0.21461849,1,1
0.7381478,1,1
0.3136394,1,1
0.4002251,1,1
1.509,1,1
0.05229341,0,0
0.47161812,1,1
0.46458262,1,1
0.041963816,1,0
0.001208327,0,0
0.049395926,1,0
0.05093963,1,0
0.56215775,1,1
0.0013979248,0,0
0.0071209497,0,0
0.021665215,1,0
0.40222764,1,1
0.044352613,0,0
0.040964674,1,0
0.16341284,0,0
0.20910399,1,1
0.13414866,0,0
0.6474763,1,1
0.22578399,1,1
0.842305,1,1
0.3500704,1,1
0.0036732692,0,0
0.35922864,1,1
0.32443953,1,1
0.12448387,1,0
0.081916325,1,0
0.41616935,1,1
0.3024049,1,1
0.5415254,1,1
0.0023880086,0,0
0.6431723,1,1
0.05436348,0,0
0.2784558,1,1
0.028610775,1,0
0.46340197,1,1
0.4383374,1,1
0.7678248,1,1
0.08135121,1,0
0.6144861,1,1
0.058657516,1,0
0.06265467,0,0
0.036031093,0,0
0.15295647,1,0
0.33517,1,1
0.010266842,0,0
0.28377122,1,1
0.07274606,1,0
0.07257559,0,0
0.45268616,1,1
0.27081728,1,1
0.004251568,0,0
0.07742448,0,0
0.005578001,0,0
0.20530567,1,1
0.021493364,0,0
0.03108992,0,0
1.2333802,1,1
0.03431662,1,0
0.21779005,1,1
0.04086498,0,0
0.00150645,0,0
0.38385627,1,1
0.003137204,0,0
0.41041383,1,1
0.13832751,1,0
0.4118561,1,1
0.03368398,1,0
0.0072331047,0,0
0.010321917,0,0
0.5680999,1,1
0.018773776,0,0
0.71403843,1,1
0.66170454,1,1
0.08628175,1,0
0.3521336,1,1
0.0048576808,0,0
0.09445839,1,0
0.22893481,1,1
0.5472477,1,1
0.6880971,1,1
0.2924294,1,1
0.010784001,0,0
0.22125761,1,1
0.3044836,1,1
0.017605815,0,0
0.38678044,1,1
0.03631588,0,0
0.005105057,0,0
0.035968516,0,0
0.32672575,1,1
0.005896952,0,0
0.3015669,1,1
0.11699666,0,0
0.32081366,1,1
0.4108309,1,1
0.017249124,0,0
0.24620286,1,1
0.07612571,0,0
0.52257717,1,1
0.18342878,0,0
0.09484179,1,0
0.25324318,1,1
0.4396147,1,1
0.1642336,1,0
0.6719854,1,1
0.42912912,1,1
0.38811755,1,1
0.002459141,0,0
0.026091892,1,0
0.08849353,1,0
0.08945151,0,0
0.0046824287,0,0
0.010234063,1,0
0.13681033,1,0
0.21037671,0,1
0.009321711,0,0
0.071708456,1,0
0.05392567,0,0
0.21780053,1,1
0.0049488703,0,0
0.09403285,0,0
0.6858156,1,1
0.0076092794,0,0
0.8418415,1,1
0.5314965,1,1
0.09117576,0,0
0.021269683,0,0
0.22481771,1,1
0.87055224,1,1
0.0025442815,0,0
0.37198415,1,1
0.37316722,1,1
0.0086424835,0,0
0.0055552498,0,0
0.43885678,1,1
0.5314384,1,1
0.65533704,1,1
0.37926382,1,1
0.3874498,1,1
0.05788224,1,0
0.091497585,1,0
0.3035972,1,1
0.57287973,1,1
0.17981383,0,0
0.5605631,1,1
0.8150328,1,1
0.2193887,1,1
0.030576449,0,0
0.1153031,1,0
0.07329346,0,0
0.008918821,0,0
0.36883026,1,1
0.030222367,1,0
1.3183038,1,1
0.07601689,0,0
0.015869457,0,0
0.11865572,1,0
0.07253324,1,0
0.026865711,0,0
0.10480422,0,0
0.033284146,0,0
0.078999,1,0
0.09327434,1,0
0.017912975,0,0
0.4486351,1,1
0.15154783,1,0
0.3317117,1,1
0.13233522,0,0
0.11960326,0,0
0.073328085,0,0
0.0060932734,0,0
0.07669039,0,0
0.3740757,1,1
0.39803448,1,1
0.53200895,1,1
0.68533987,1,1
0.16168566,1,0
0.41705433,1,1
0.62515205,1,1
0.11625075,1,0
0.36336672,1,1
0.016699282,0,0
0.16497555,0,0
0.5966701,1,1
0.6300103,1,1
0.656548,1,1
0.050166648,0,0
1.0414896,1,1
0.018833816,0,0
0.11064526,0,0
0.09914857,0,0
0.313886,1,1
0.00231881,0,0
0.37449315,1,1
0.61356586,1,1
0.022957975,0,0
0.08514357,1,0
0.09782419,1,0
0.31288,1,1
1.3524079,1,1
0.0033416115,0,0
0.09454603,0,0
0.15740605,1,0
0.019226614,0,0
0.2777774,1,1
0.069420926,1,0
0.010881258,0,0
0.47186488,1,1
0.0061759343,0,0
0.07300363,0,0
0.0604827,0,0
0.025248397,0,0
0.12970553,0,0
0.072125375,0,0
0.0068153357,0,0
0.021034673,0,0
0.44926548,1,1
0.354557,1,1
0.47420216,1,1
0.46369186,1,1
0.022676907,0,0
1.4152781,1,1
0.2992757,1,1
0.021746775,0,0
0.06040567,1,0
0.063040994,1,0
0.018912833,0,0
0.0203042,0,0
0.072661676,0,0
0.016615288,0,0
0.10944305,1,0
0.21329728,1,1
0.012038213,0,0
0.030340677,1,0
0.9805051,1,1
0.033976145,0,0
0.24106494,1,1
0.045919802,1,0
0.0034288194,0,0
0.048220925,0,0
0.06891107,0,0
0.18914881,1,0
0.06703918,1,0
0.33081204,0,1
0.25170428,1,1
0.554098,1,1
0.0042309994,0,0
0.0042912103,0,0
0.45691824,1,1
0.29593378,1,1
0.0069615482,0,0
0.2674002,1,1
0.13683186,1,0
0.01578914,0,0
0.020792406,0,0
0.4136675,1,1
1.122357,1,1
0.05797509,0,0
0.23370118,1,1
0.06742597,1,0
0.19463445,1,1
0.42213765,1,1
0.64115214,1,1
0.1387433,1,0
0.65582585,1,1
0.42517704,1,1
0.006540363,0,0
0.103592835,0,0
0.05472196,1,0
0.04784689,0,0
0.39815322,1,1
0.015004871,1,0
0.72000927,1,1
0.59942657,1,1
0.17252672,0,0
0.070997335,0,0
0.0042305184,0,0
0.40438214,1,1
0.38770035,1,1
0.013167016,0,0
0.42159414,1,1
0.29977983,1,1
0.09736643,1,0
0.00978343,0,0
0.052647047,0,0
0.101645924,1,0
0.2940881,1,1
0.4906231,1,1
0.20393339,1,1
0.33224657,1,1
0.49651375,1,1
0.34034464,1,1
0.17833214,0,0
4.0482593,0,1
0.11965573,1,0
0.53853214,1,1
0.26950535,1,1
0.12208424,1,0
0.22215955,1,1
0.013474612,0,0
0.0042792363,0,0
0.02225477,1,0
0.4985537,1,1
0.04132471,0,0
0.4856534,1,1
0.17113033,1,0
0.60152066,1,1
0.07387815,0,0
0.060912926,0,0
0.0038567656,0,0
0.39296246,1,1
0.08444124,0,0
0.07525245,1,0
0.011760933,0,0
0.018698804,0,0
0.023389036,1,0
0.16945672,0,0
0.032405246,1,0
0.0025860176,0,0
0.2442157,1,1
0.013919425,1,0
0.0069310563,0,0
0.24424727,1,1
0.20907708,0,1
0.39030245,1,1
0.49536982,1,1
0.06432339,0,0
0.48922306,1,1
0.57444394,1,1
0.09857166,1,0
0.1613675,0,0
0.085324205,0,0
0.050050817,0,0
0.0369411,0,0
0.21614508,1,1
0.037681498,1,0
0.014367176,0,0
0.55786335,1,1
0.005861376,0,0
0.43491215,1,1
0.032975525,0,0
0.3969627,1,1
0.020344341,0,0
0.3352203,1,1
0.048154533,1,0
0.18933514,0,0
0.69699085,1,1
0.6118051,1,1
1.8117065,1,1
0.6832216,1,1
0.42927375,1,1
0.65939903,1,1
0.20215265,1,1
0.10112284,1,0
0.103726946,1,0
0.3169012,1,1
0.40983477,1,1
0.6725788,1,1
0.12791684,1,0
0.62748384,1,1
0.01503253,0,0
0.30452675,1,1
0.0033253636,0,0
0.20967117,1,1
0.7872748,1,1
0.072791144,1,0
0.021102697,0,0
0.44411302,1,1
0.09174598,1,0
0.06323862,1,0
1.3059874,1,1
0.007267835,0,0
0.36459994,1,1
0.019138092,0,0
1.539455,1,1
0.57488745,1,1
0.3517573,1,1
0.015336499,0,0
0.4769059,1,1
0.028164655,0,0
0.63926077,1,1
0.20697689,1,1
0.5149295,1,1
0.028553065,1,0
0.169189,1,0
0.12346152,1,0
0.03422596,0,0
0.4359212,1,1
0.22407727,1,1
0.1590343,0,0
0.0117634265,0,0
0.057657473,0,0
2.2398942,1,1
0.012325364,0,0
0.011578281,0,0
0.0034855087,0,0
0.5511884,1,1
0.52923834,1,1
0.07161452,1,0
0.18420336,1,0
0.48603755,0,1
0.009319013,0,0
0.8595985,1,1
0.5151936,1,1
0.03765681,1,0
0.016561706,0,0
0.6225097,1,1
0.16668622,1,0
0.14236476,1,0
0.11748308,1,0
0.012479311,0,0
0.0033800683,0,0
0.434196,1,1
0.223631,1,1
0.080657676,1,0
0.26933134,1,1
0.07887991,1,0
0.06973373,0,0
0.38128048,1,1
0.014752744,0,0
0.10004401,1,0
0.35594246,1,1
0.06053369,1,0
0.013558345,1,0
0.35527927,1,1
0.2178329,1,1
0.52942836,1,1
0.026255254,0,0
1.8572235,1,1
0.070656255,1,0
0.7641199,1,1
0.33020964,1,1
0.5875224,1,1
0.7212254,1,1
0.5272884,1,1
0.115019456,0,0
0.53148055,1,1
0.5913053,1,1
0.072227776,0,0
0.055736817,1,0
0.17809159,0,0
0.072144665,1,0
0.076642245,0,0
0.016462434,1,0
0.059987128,0,0
0.01975143,1,0
0.11984028,1,0
0.043470148,1,0
0.08648283,0,0
0.06497188,0,0
0.46665382,1,1
0.5966314,1,1
0.12123893,1,0
0.10611854,1,0
0.06880786,1,0
0.15471636,1,0
0.02721085,0,0
0.014045067,0,0
0.25792235,1,1
0.037077464,0,0
1.5390971,1,1
0.43566364,1,1
0.023781748,0,0
0.050087817,0,0
0.2202222,0,1
0.74856746,1,1
0.43204778,1,1
0.2101397,1,1
0.26047128,1,1
0.004510241,0,0
0.088100314,1,0
0.00861018,0,0
0.629083,1,1
0.0020034977,0,0
0.027168581,0,0
0.05902196,1,0
0.027345499,0,0
0.04556907,0,0
0.10676712,0,0
0.6082212,1,1
0.12390182,1,0
0.10405497,0,0
0.47488102,1,1
0.10331477,1,0
0.6816685,1,1
0.009848401,0,0
0.05691607,0,0
0.26110685,1,1
2.0762792,1,1
0.02690061,0,0
0.12578043,1,0
0.18557921,1,0
0.055905998,1,0
0.15673679,0,0
0.027310353,0,0
0.06336386,0,0
0.12845792,1,0
0.5909675,1,1
0.14162979,1,0
1.0036988,1,1
0.02605034,0,0
0.036623754,0,0
0.05638645,0,0
0.1552492,1,0
0.02825581,0,0
0.06838516,0,0
0.0853532,0,0
0.41088143,1,1
0.024154253,0,0
0.0019628347,0,0
0.18347368,0,0
0.01190863,0,0
0.016173039,0,0
0.021372845,0,0
0.14207709,0,0
0.06946838,0,0
0.73306006,1,1
0.015736582,0,0
0.3785531,1,1
0.06905155,1,0
0.029331163,0,0
0.36046574,1,1
0.63892335,1,1
0.16413258,0,0
0.35028452,1,1
0.459588,1,1
0.4842593,1,1
0.09860843,0,0
0.43045026,1,1
0.011985683,0,0
0.57059205,1,1
1.0824721,1,1
0.34833556,1,1
0.0042233528,0,0
0.56221956,1,1
0.02443533,1,0
0.08800365,1,0
0.3841763,1,1
1.0036806,1,1
0.0040824795,0,0
0.09162851,1,0
0.86156356,1,1
0.4795114,1,1
0.03842535,1,0
0.53814197,1,1
0.08520143,1,0
0.53453577,1,1
0.011818206,0,0
0.07301229,1,0
0.4169569,1,1
0.04373637,0,0
0.11269571,0,0
0.47995663,1,1
0.12614651,1,0
0.024557086,0,0
0.2208654,1,1
0.0056107435,0,0
0.48372144,1,1
0.2774848,1,1
0.024225995,1,0
0.0025285496,0,0
0.8090293,1,1
0.21745792,1,1
0.46548462,1,1
0.0156194,0,0
0.26498964,1,1
0.22478148,1,1
0.028859217,0,0
0.27928802,1,1
0.0029984196,0,0
0.36618888,1,1
0.1765174,1,0
0.036032483,0,0
0.21065255,1,1
1.1753224,1,1
0.007230133,0,0
0.31712955,1,1
0.015644627,0,0
0.006320823,0,0
0.6186123,1,1
0.41280848,0,1
0.01491147,0,0
0.41196948,1,1
0.3677305,1,1
0.043561496,1,0
0.09161721,1,0
0.18462256,1,0
0.17893331,1,0
0.39400125,1,1
0.34685758,1,1
0.51946723,1,1
0.115859844,1,0
0.02036902,0,0
0.09712686,1,0
0.34364635,1,1
0.2548364,1,1
0.001307196,0,0
0.12677982,1,0
0.010595403,0,0
1.6347351,1,1
0.68883085,1,1
0.36063427,1,1
0.48162335,1,1
0.010285954,0,0
0.04579009,1,0
0.6100328,1,1
0.5868822,1,1
0.010067852,0,0
0.035727255,0,0
0.043717355,0,0
0.65102357,1,1
0.13318694,0,0
0.02958779,0,0
0.42458326,1,1
0.31367788,1,1
0.0783446,1,0
0.40047964,1,1
0.46440777,1,1
0.14195359,0,0
0.41789714,1,1
0.08695899,0,0
0.045226593,1,0
0.07627536,1,0
0.040786624,0,0
0.24224272,1,1
0.04104787,0,0
0.085607484,0,0
1.3156552,1,1
0.44344217,1,1
0.20995641,0,1
0.010382829,0,0
0.6301836,1,1
0.0074354694,0,0
0.15850118,1,0
0.036969233,0,0
0.17147654,0,0
0.50563234,1,1
0.48495975,1,1
0.36464924,1,1
1.3949811,1,1
0.0023660013,0,0
0.17511877,1,0
0.42791438,1,1
0.00432302,0,0
0.17679392,0,0
0.3396656,1,1
0.0076129762,0,0
0.019361744,0,0
0.008998451,0,0
0.006873685,0,0
0.4377118,1,1
0.21488781,0,1
0.0035369352,0,0
0.006254103,0,0
0.58742267,1,1
0.12577291,0,0
0.003233645,0,0
0.14602903,1,0
0.30066454,1,1
0.49689788,1,1
0.06864123,1,0
0.1359984,1,0
0.104801394,1,0
0.048522122,0,0
0.29211718,1,1
0.0057314425,0,0
0.005087478,0,0
0.007567659,0,0
0.13302003,0,0
1.4451511,1,1
0.03709606,1,0
0.09871109,1,0
0.16685694,1,0
0.01492255,0,0
0.34170642,1,1
0.0076201535,0,0
0.07807951,1,0
0.05355338,0,0
0.12934169,1,0
0.3321851,1,1
1.2962439,1,1
0.007674668,0,0
0.3903708,1,1
0.016392168,0,0
0.09791765,1,0
0.00478234,0,0
0.55380857,1,1
0.30993414,1,1
0.023684464,1,0
0.027154818,1,0
0.08852586,0,0
0.0804473,1,0
0.0065799295,0,0
0.05317507,1,0
0.031376697,1,0
0.43570885,1,1
0.0038370453,0,0
0.038359173,0,0
0.086828366,0,0
0.2964975,0,1
0.034919046,0,0
0.12891428,0,0
0.011724932,0,0
0.17056778,1,0
0.3582479,1,1
0.6536498,1,1
0.0057715815,0,0
0.13942654,0,0
0.035489958,0,0
0.23538733,1,1
0.06658583,1,0
0.02534904,0,0
0.0051681814,0,0
0.063305005,0,0
0.06894725,0,0
0.032259636,0,0
0.24843927,1,1
0.69540167,1,1
0.124003366,0,0
0.42319384,1,1
0.5091675,1,1
0.4777071,1,1
0.097951844,1,0
0.4195643,1,1
0.18946706,1,0
0.007559673,0,0
0.039574824,0,0
0.04479564,0,0
0.38488746,1,1
0.12535536,1,0
0.16162331,1,0
0.39020497,1,1
0.23032992,1,1
0.57518893,1,1
0.068623945,1,0
0.5095659,0,1
0.0877701,1,0
0.5470411,1,1
0.038797457,0,0
0.286998,1,1
0.30150026,1,1
1.651797,1,1
1.6606385,1,1
0.14780413,1,0
0.050231118,0,0
0.5049562,1,1
0.022925895,0,0
0.12921077,1,0
0.05026362,0,0
0.34050763,1,1
0.09882842,0,0
0.05498188,1,0
0.019153122,0,0
0.45488185,1,1
0.39460725,1,1
0.07272832,1,0
0.14985086,0,0
0.08909158,1,0
0.045985907,0,0
0.11553557,1,0
0.072175376,0,0
0.09379199,0,0
0.061969064,0,0
0.015542191,0,0
0.0048016743,0,0
0.32424763,1,1
0.0035132878,0,0
0.060232956,0,0
3.9455757,1,1
0.57675666,1,1
0.04269705,0,0
3.8568177,0,1
0.82726115,1,1
0.057263523,0,0
0.39971703,1,1
0.031800207,1,0
0.005649487,0,0
0.025930319,0,0
0.0121863615,0,0
0.08518021,0,0
0.045099705,0,0
0.6996906,1,1
0.6716966,1,1
0.26703638,1,1
1.6721334,1,1
0.62352985,1,1
0.6640656,1,1
0.4668936,1,1
0.14400963,0,0
0.0057536415,0,0
0.8650073,1,1
0.51147956,1,1
0.07348044,0,0
0.40581027,1,1
0.0016849947,0,0
0.003884852,0,0
0.111794926,1,0
0.36346993,1,1
1.6876705,1,1
0.017277177,0,0
0.3274056,1,1
0.47928566,1,1
0.023958623,1,0
0.034214817,0,0
0.01647817,0,0
0.0029417134,0,0
0.5628435,1,1
0.060839493,1,0
0.2823762,1,1
0.5911354,1,1
0.4227148,1,1
0.01652361,0,0
0.0445707,1,0
0.002881153,0,0
0.2646137,1,1
0.0055855843,0,0
0.4716603,1,1
0.42196578,1,1
0.42067614,1,1
0.92116535,0,1
0.010815663,0,0
0.047129206,1,0
0.0015575045,0,0
0.4030897,1,1
0.038361065,0,0
1.3641942,1,1
0.26246625,1,1
0.5241575,1,1
0.44174832,1,1
0.017780261,0,0
0.5252882,1,1
0.059511654,0,0
0.046050083,1,0
0.044864956,0,0
0.037514985,1,0
0.058719765,1,0
0.7058643,1,1
0.27653664,1,1
1.6756899,1,1
0.18310322,1,0
0.042529937,0,0
0.51317465,1,1
0.2883931,1,1
0.24013205,1,1
0.03330514,0,0
0.5449124,1,1
0.0023935542,0,0
0.7042665,1,1
0.24168158,1,1
0.5248494,1,1
0.04359103,1,0
0.07668097,0,0
0.0020558846,0,0
0.008990175,0,0
0.88294554,1,1
0.00877421,0,0
0.03288364,1,0
0.19080323,0,0
0.093237326,1,0
0.038468532,0,0
0.2650793,1,1
0.0208907,0,0
0.59714186,1,1
0.47542557,1,1
0.4771684,1,1
1.3368826,1,1
0.024659751,1,0
0.018542824,0,0
0.49627224,1,1
0.049885683,0,0
0.064788535,1,0
0.6328104,1,1
0.036007013,0,0
0.0033673,0,0
0.48390442,1,1
0.0042671124,0,0
0.3720471,1,1
0.052168064,0,0
0.44669676,1,1
0.06333141,0,0
0.0017785251,0,0
0.075619206,0,0
0.12882245,0,0
0.81458646,1,1
0.298069,1,1
0.40615568,1,1
0.013735136,0,0
0.14359185,0,0
0.54915965,1,1
0.19102213,1,0
0.340784,1,1
0.71029884,1,1
0.10526218,0,0
0.0020900152,0,0
0.0068820664,0,0
0.025043735,1,0
0.004661802,0,0
0.04865977,1,0
0.3395761,1,1
0.015004012,0,0
0.084669456,0,0
0.024055135,1,0
0.47974187,1,1
0.0022370848,0,0
0.47287828,1,1
0.17508335,1,0
0.01044135,0,0
0.11601238,1,0
0.55778795,1,1
0.45766625,0,1
0.09043095,0,0
0.006118105,0,0
0.043764763,0,0
0.5196625,1,1
0.06798301,1,0
0.005509565,0,0
0.0034503727,0,0
0.07181816,0,0
0.37607223,1,1
0.5050312,1,1
0.018525163,0,0
0.2736897,1,1
0.3381914,1,1
0.08360927,0,0
1.8158405,1,1
0.60666114,1,1
0.009197258,0,0
0.110040806,1,0
0.038075496,0,0
0.22207956,1,1
0.6648106,1,1
0.4812468,1,1
0.03121464,0,0
0.61239016,1,1
1.0487113,1,1
0.2345314,1,1
0.115108095,0,0
0.01864352,0,0
0.06098662,0,0
0.015381257,0,0
0.025557583,0,0
0.20038645,1,1
0.019487087,0,0
0.0324349,0,0
0.026379893,0,0
0.027041161,1,0
0.00530007,0,0
0.16871093,1,0
0.25031275,0,1
0.6078514,1,1
0.070303544,1,0
0.020197853,0,0
0.0052621234,0,0
0.15651757,1,0
0.18898514,1,0
0.39923638,1,1
0.37857023,1,1
0.34000203,0,1
0.031711865,0,0
0.425882,1,1
0.0018907452,0,0
0.30089226,1,1
0.13083003,1,0
0.032139994,1,0
0.60826284,1,1
0.03991017,0,0
0.024687493,0,0
0.72212136,0,1
0.023396615,0,0
0.04189562,0,0
0.004477073,0,0
0.44086868,1,1
0.013358245,0,0
0.17697579,1,0
0.75122947,1,1
0.043826737,0,0
0.56186056,1,1
0.4100082,1,1
0.058369666,1,0
0.42566174,1,1
0.075612426,0,0
0.056598466,0,0
0.013628024,0,0
0.03139336,1,0
0.094183214,0,0
0.6614419,1,1
0.007814947,0,0
0.5059856,1,1
0.51813686,1,1
0.25389653,1,1
0.52934825,1,1
0.0080294665,0,0
0.03168161,0,0
0.45826077,1,1
0.014713255,0,0
0.05150058,0,0
0.6755654,1,1
0.030478105,0,0
1.3278742,1,1
0.017864088,0,0
0.20651224,1,1
0.52597815,1,1
0.0063577974,0,0
0.42294258,1,1
0.5479495,1,1
2.1079311,1,1
1.3456042,1,1
0.008663682,0,0
0.11113888,1,0
0.020077832,0,0
0.1385146,1,0
0.35793573,1,1
0.006083387,0,0
0.08221012,0,0
0.0056137657,0,0
0.66499245,1,1
0.038286153,0,0
0.4986507,1,1
0.10972534,1,0
0.41354102,1,1
0.008102205,0,0
0.007202646,0,0
0.4749866,1,1
0.023679236,0,0
0.66301787,1,1
0.14592427,0,0
0.0081404615,0,0
0.13142817,1,0
0.42946148,1,1
0.20305333,0,1
0.10352492,0,0
0.0036113146,0,0
0.36222887,0,1
0.12711142,0,0
0.18005797,1,0
0.5537491,1,1
0.013038211,0,0
0.15292451,1,0
0.010961079,0,0
0.58049184,1,1
0.50709033,1,1
0.42253676,1,1
1.8593365,1,1
0.16779472,1,0
0.07952022,0,0
0.19990537,1,1
0.65570736,1,1
0.03177907,0,0
0.3134043,1,1
0.023381567,0,0
0.04947139,1,0
0.019855462,0,0
0.002751839,0,0
0.021350248,0,0
0.023096558,0,0
0.28212628,1,1
0.011857992,0,0
0.006844559,0,0
0.10341972,1,0
0.11953701,1,0
0.6534815,1,1
0.12204687,1,0
0.18955599,0,0
0.003096838,0,0
0.03511682,0,0
0.111079514,1,0
0.027933698,0,0
2.000799,1,1
0.09978728,0,0
0.20046644,1,1
0.033726882,0,0
0.43294376,1,1
0.4589041,1,1
0.13981713,1,0
0.35788408,1,1
0.0060541,0,0
0.5803108,1,1
0.11976667,1,0
0.35428733,1,1
0.40670997,1,1
0.10322436,0,0
0.005739566,0,0
0.4938859,1,1
0.14523423,1,0
0.39768082,1,1
0.41246977,1,1
0.32172775,1,1
0.016928617,0,0
0.16150102,1,0
0.0050074747,0,0
1.2476232,1,1
0.11008749,1,0
0.0632209,1,0
0.69927216,1,1
0.24935623,1,1
0.035163943,1,0
0.18416288,1,0
0.058766246,0,0
0.025997987,0,0
0.16742843,1,0
0.006380425,0,0
2791.5806,1,1
0.21067794,1,1
0.30125508,0,1
0.45585293,1,1
0.0052085174,0,0
0.33454624,1,1
0.004826744,0,0
0.3257992,1,1
0.061724484,0,0
0.21922895,1,1
0.07365254,1,0
0.0037977404,0,0
0.4321766,1,1
0.52406484,1,1
0.56840056,1,1
0.046636075,1,0
0.00422717,0,0
0.10293971,0,0
0.106898464,0,0
0.015777675,0,0
0.0021727546,0,0
0.004749242,0,0
0.04729291,0,0
1.7123392,1,1
0.24910918,1,1
0.027466262,0,0
0.03948637,0,0
0.044358082,0,0
0.0367879,0,0
0.008291232,0,0
0.667415,1,1
0.50215673,1,1
1.0128218,1,1
0.6525537,1,1
0.42067719,1,1
0.6881046,1,1
0.03530139,0,0
0.59645116,1,1
0.017241891,0,0
0.016047528,0,0
0.32552513,1,1
0.061240084,1,0
0.08089076,0,0
0.2871356,1,1
0.042320162,1,0
0.014826244,0,0
0.16067906,0,0
0.38073847,1,1
0.09626712,1,0
0.13577548,1,0
0.051911764,0,0
0.18572044,1,0
0.020025615,0,0
0.3637082,1,1
0.45134634,1,1
0.08739476,0,0
0.075093225,1,0
0.07100151,0,0
0.103737354,0,0
0.033384968,0,0
0.19252329,1,1
0.10667105,1,0
0.08001958,1,0
0.4501668,1,1
0.0010845783,0,0
0.3207358,1,1
0.4545614,1,1
0.0039168154,0,0
0.08151283,1,0
0.009185429,0,0
0.01066829,0,0
0.059065502,1,0
0.069671616,1,0
0.07712415,1,0
0.6640303,1,1
0.46470103,1,1
0.47952303,1,1
0.024440343,1,0
0.15412796,0,0
0.84315854,1,1
0.6747902,1,1
0.14501344,1,0
0.45178914,1,1
0.08932672,0,0
0.35601157,1,1
0.40932387,1,1
0.049057033,0,0
0.10034983,1,0
1.3572901,1,1
0.454161,1,1
0.050701298,1,0
0.31975907,1,1
0.49887562,1,1
0.03475398,0,0
0.16730188,1,0
0.0053735096,0,0
0.023787282,0,0
0.006179035,0,0
0.008336691,0,0
0.10614693,1,0
0.44342622,1,1
0.043976165,0,0
0.18208393,1,0
0.6530848,1,1
0.031104842,0,0
0.0053238454,0,0
0.07227703,0,0
0.7419175,1,1
0.22912738,1,1
0.1101471,0,0
0.072466835,0,0
0.108524755,0,0
0.12928542,0,0
0.44032025,1,1
0.010963941,0,0
0.13744614,1,0
0.09907496,0,0
0.78477055,1,1
0.029055765,0,0
0.68028104,1,1
0.0054402566,0,0
1.0210568,0,1
0.06728767,0,0
0.1561648,0,0
0.20052207,0,1
0.7803703,1,1
0.46937376,1,1
0.008448757,0,0
0.5036589,1,1
0.37249202,1,1
0.012537479,0,0
0.78313535,1,1
0.01948646,0,0
0.05624174,0,0
0.15550475,1,0
0.55920017,1,1
0.05496187,0,0
0.13151291,1,0
0.38727516,1,1
0.02393122,0,0
0.005886742,0,0
0.04667262,0,0
0.6301156,1,1
0.03891325,0,0
0.061843656,0,0
0.016227497,0,0
0.048519395,0,0
0.3680378,1,1
2.626777,1,1
0.26377034,1,1
0.048198737,1,0
0.018951468,0,0
0.16394757,1,0
0.61911744,1,1
0.07649511,0,0
0.031975873,0,0
0.02404051,1,0
0.4694899,1,1
1.2778699,1,1
0.03844305,0,0
0.60641956,1,1
0.49813777,1,1
0.016938932,0,0
0.6069748,1,1
0.05511714,1,0
0.035780575,0,0
0.3062079,1,1
0.39877892,1,1
0.48145637,1,1
0.052977316,0,0
0.006784171,0,0
0.38706526,1,1
