reconstruction_error,true_label,predicted_label
0.60209787,1,1
0.002646994,0,0
0.49974832,1,1
1.1389201,1,1
0.0018017191,0,0
0.39900118,1,1
0.24475694,1,1
1.7969699,1,1
0.80278283,1,1
0.4464244,1,1
0.07920413,1,0
0.03398495,1,0
1.2592114,1,1
1.8923384,1,1
0.6102104,0,1
4.6190605,1,1
0.64657736,0,1
0.006027957,0,0
0.62591225,1,1
0.003394638,0,0
0.448315,1,1
0.0027156507,0,0
0.0015819841,0,0
0.058193173,0,0
0.13995996,1,1
0.007782603,0,0
0.27043658,1,1
0.021827407,1,0
0.8668587,1,1
0.0018326064,0,0
0.4764443,1,1
0.46056324,1,1
0.32634676,1,1
0.011516731,0,0
0.5088466,1,1
0.59074473,0,1
0.22133644,1,1
1.5909808,1,1
0.0018477502,0,0
0.0024899447,0,0
1.1868907,1,1
0.46106207,1,1
0.4770378,1,1
0.014450254,0,0
0.15770793,0,1
0.27278584,1,1
1.2406514,1,1
0.6386987,0,1
0.009046673,0,0
1.5876365,1,1
0.23843795,1,1
0.3831905,1,1
1.356442,1,1
0.0020398048,0,0
0.0055004465,0,0
0.50616145,1,1
0.030635115,1,0
0.3907994,1,1
2.4888666,1,1
0.0026815198,0,0
1.043454,1,1
0.0017796577,0,0
1.4834857,1,1
0.0039231493,0,0
0.004938193,0,0
0.0025767954,0,0
0.25672853,1,1
0.262328,1,1
0.0025466161,0,0
0.638934,1,1
0.17523673,1,1
0.3822861,1,1
0.0027645277,0,0
0.006871423,0,0
0.021760914,0,0
0.30330443,1,1
0.7099047,0,1
0.014948986,0,0
0.007158125,0,0
0.006880699,0,0
3.0524833,1,1
0.40075243,1,1
0.002501806,0,0
0.2555171,1,1
1.9359875,1,1
0.002126268,0,0
0.04413888,0,0
0.0019245853,0,0
0.66574574,1,1
0.5070342,1,1
0.0046861228,1,0
0.05892878,1,0
1.0666163,1,1
0.44162628,1,1
0.28844354,0,1
0.53237736,1,1
0.0074043977,0,0
0.0012740077,0,0
0.5258415,1,1
0.004581287,0,0
0.02111609,1,0
0.0015782376,0,0
0.22882587,1,1
0.45586655,1,1
0.0027949,0,0
0.013741284,0,0
0.457291,1,1
1.0593432,1,1
0.10100446,0,1
0.23746864,1,1
0.0021793665,0,0
1.0503956,1,1
0.2326806,1,1
0.25210434,1,1
11.335695,1,1
1.3016738,1,1
1.5572987,1,1
0.91423297,1,1
0.0014397076,0,0
0.5803706,1,1
0.67953926,1,1
0.001572964,0,0
1.0400263,1,1
0.6154205,1,1
0.6330464,0,1
0.06926767,0,0
0.0039383117,0,0
0.0038868797,0,0
0.042115808,1,0
1.2927252,1,1
1.1737313,1,1
0.021601494,1,0
0.021017458,1,0
0.002876402,0,0
0.07363784,0,0
0.05478221,1,0
0.0022622445,0,0
0.0030439773,0,0
0.02092734,1,0
0.020085456,0,0
1.0500181,1,1
1.5820638,1,1
0.0018817048,0,0
3.2104511,1,1
0.0013372531,0,0
2.9869282,1,1
0.0076289983,0,0
0.005876557,0,0
0.0012507794,0,0
0.10971876,1,1
0.0063166865,0,0
1.538702,1,1
0.08553318,1,0
0.27094576,1,1
0.0016691163,0,0
0.0026441303,0,0
0.29092646,1,1
0.5072795,1,1
0.5058176,1,1
0.75045925,1,1
0.3542129,1,1
0.0022380203,0,0
0.5094316,1,1
0.24857041,1,1
0.31994036,1,1
1.3664383,1,1
0.098137856,0,0
0.44450003,1,1
0.033452913,1,0
0.0065229638,0,0
0.74609315,1,1
0.5141378,1,1
0.0121680545,1,0
1.1308165,1,1
0.019991877,0,0
0.006910911,0,0
0.45958844,1,1
0.33360386,1,1
0.020320414,1,0
0.014329061,0,0
0.0021321157,0,0
0.15655446,1,1
0.11331409,1,1
0.012228979,0,0
1.0430652,1,1
0.019006021,0,0
1.0583745,1,1
1.5544003,1,1
1.2087674,1,1
0.005133744,0,0
0.0014859348,0,0
0.09467561,1,0
0.028791765,1,0
0.0021519854,0,0
0.0064533353,0,0
0.88090366,1,1
1.3966541,1,1
0.6628678,1,1
0.0032718054,0,0
0.4376538,1,1
0.47183535,1,1
0.6240346,0,1
0.005513185,0,0
0.037593476,0,0
0.48216498,1,1
0.021128666,1,0
0.67126876,1,1
0.68296933,1,1
0.57529324,1,1
0.62987983,1,1
0.25031477,1,1
0.0038349752,0,0
0.0019080376,0,0
0.0046034595,0,0
1.416336,1,1
1.3434955,1,1
0.0014946065,0,0
0.4983106,1,1
0.005518886,0,0
1.2718322,1,1
0.6799293,1,1
1.2147291,1,1
0.6775237,1,1
0.47989026,1,1
0.24605271,1,1
0.0024087105,0,0
0.26282722,1,1
0.0014884397,0,0
0.0138499355,1,0
0.0023074455,0,0
0.7583605,1,1
1.0763457,1,1
0.038207047,0,0
0.014034389,1,0
0.011240314,0,0
0.53787744,0,1
0.007887776,0,0
0.0020087285,0,0
0.902691,0,1
1.2320594,1,1
0.5489785,1,1
1.4557447,1,1
0.004427132,0,0
0.0013154702,0,0
0.0022141533,0,0
0.00655865,0,0
0.029618047,1,0
0.05441813,0,0
0.24729429,1,1
0.021052802,1,0
0.0015136859,0,0
0.0021510685,0,0
0.44369572,1,1
0.51130795,1,1
0.0088161025,1,0
0.0025206155,0,0
0.0017673802,0,0
0.27613258,1,1
0.2686582,1,1
0.3905783,1,1
0.0061923605,0,0
0.1880057,1,1
0.03485344,1,0
0.6053776,1,1
0.03975072,1,0
0.36193117,1,1
1.2584782,1,1
0.4396853,1,1
0.6390268,0,1
0.49292722,1,1
1.0808582,1,1
0.456253,1,1
0.0048867264,0,0
0.0049144793,0,0
0.0026770453,0,0
1.5752968,1,1
0.0024020672,0,0
0.021044746,1,0
0.40856236,1,1
0.0023606366,0,0
1.3471184,1,1
0.32105902,1,1
0.0022333441,0,0
0.3937645,1,1
0.0028071566,0,0
0.002669021,0,0
0.5093587,1,1
0.0023996627,0,0
0.0018437891,0,0
0.0060108695,0,0
0.035568193,1,0
0.0023279332,0,0
1.2666004,1,1
0.7766131,1,1
0.3870293,1,1
1.2387491,1,1
0.48865765,1,1
0.0035644213,0,0
0.0048491647,0,0
0.7020673,1,1
0.0114494795,0,0
0.028812995,1,0
0.25998646,1,1
0.58637184,1,1
0.39118898,1,1
0.0022192632,0,0
0.00208713,0,0
0.003058631,0,0
0.0023465913,0,0
0.00236816,0,0
0.97970396,1,1
0.397006,1,1
0.014764109,0,0
0.0017783055,0,0
0.0034848193,0,0
0.1102449,1,1
0.0016926064,0,0
0.0018079377,0,0
0.0040321164,0,0
3.8969088,1,1
15.8113,1,1
3.0834572,1,1
0.4803073,1,1
0.63616234,1,1
0.37778023,1,1
0.0041860263,0,0
0.23550938,1,1
0.45316425,1,1
0.0056870165,0,0
0.02932486,1,0
0.003886057,0,0
0.029682217,1,0
0.22495863,1,1
0.00826181,0,0
0.4341129,1,1
0.0016661214,0,0
0.006996672,0,0
0.5481432,1,1
0.002730303,0,0
0.26412186,1,1
3.0144155,1,1
0.008188458,0,0
0.0059210574,0,0
0.5149249,1,1
0.0017436091,0,0
1.1512975,1,1
0.45496574,1,1
0.0031633836,0,0
3.4193952,0,1
0.002578059,0,0
0.0025669974,0,0
0.39644065,1,1
0.020501476,0,0
0.031122094,1,0
0.0021634626,0,0
0.0016934811,0,0
0.50730324,1,1
0.4002077,1,1
1.3208107,1,1
0.08759661,1,0
0.0017249642,0,0
0.0021212276,0,0
1.9035081,1,1
0.02564227,1,0
0.0069334945,0,0
1.5766768,1,1
0.023174146,1,0
1.2664045,1,1
0.0039922097,0,0
1.1955647,1,1
0.0056383866,0,0
0.0151433265,0,0
0.20995186,1,1
0.18809211,1,1
0.39893532,1,1
0.031209504,1,0
0.3929775,1,1
0.27739987,1,1
0.0016551086,0,0
0.70085835,1,1
0.0014953504,0,0
0.47392032,1,1
0.0027317468,0,0
0.25707796,1,1
3.064753,1,1
0.48561114,1,1
3.3914669,1,1
1.0316465,1,1
0.2453523,1,1
1.4514906,1,1
0.0024150177,0,0
0.10562257,0,1
0.0024762948,0,0
0.24325192,1,1
0.0016114955,0,0
0.0049336427,0,0
0.0019897162,0,0
0.23682345,1,1
1.5991974,1,1
0.062155258,1,0
0.4677774,1,1
0.0051284,1,0
0.040521313,1,0
0.12961471,0,1
1.6592577,1,1
0.47410062,1,1
0.02857227,1,0
1.2082528,1,1
0.52917224,1,1
0.002627086,0,0
0.0044110105,0,0
0.63834405,1,1
0.0019812507,0,0
1.056265,1,1
0.0014187453,0,0
1.2075359,1,1
0.16485186,1,1
0.005901312,0,0
0.0023725394,0,0
0.0021583235,0,0
0.53757495,1,1
0.9758928,1,1
0.0022741915,0,0
0.44527975,1,1
4.605288,1,1
1.4042943,1,1
0.0017219837,0,0
1.5284518,1,1
0.50317985,1,1
0.002039664,0,0
0.24359126,1,1
0.34240124,1,1
0.0023392101,0,0
0.5018345,1,1
0.21676603,1,1
0.02737976,1,0
0.5510794,1,1
0.52830625,1,1
0.005619555,0,0
0.58042127,1,1
0.3904697,1,1
0.0020499812,0,0
0.23770934,1,1
0.0018087126,0,0
1.9011309,1,1
4.7165165,1,1
0.023100665,1,0
0.02042675,1,0
0.90151495,1,1
0.0071051163,0,0
0.0021829773,0,0
1.0476077,1,1
1.621315,1,1
0.52509964,1,1
0.0023855264,0,0
0.6868283,1,1
1.6006837,1,1
0.37800425,1,1
0.3172401,0,1
0.008224141,0,0
0.25225672,1,1
0.00693822,1,0
0.0027188405,0,0
0.00224677,0,0
0.085943595,1,0
1.0529021,1,1
0.0034540151,0,0
0.4025971,1,1
0.47660908,1,1
0.16750768,0,1
0.0039772843,0,0
0.41446468,1,1
0.0013673353,0,0
1.1904308,1,1
0.0022529229,0,0
0.016208488,0,0
0.7074798,1,1
0.0016770479,0,0
0.019089058,1,0
0.0024456861,0,0
0.14499572,0,1
0.53875977,1,1
1.6464896,1,1
0.002138297,0,0
0.0022172292,0,0
1.5028062,1,1
0.4644412,1,1
0.021050286,1,0
1.6236193,1,1
0.4734593,1,1
1.1309644,1,1
0.4009927,1,1
0.029244645,1,0
1.6163486,1,1
0.0015376676,0,0
0.0021224401,0,0
0.0031289263,0,0
1.1625495,1,1
0.0021621028,0,0
0.9212487,1,1
1.1913217,1,1
0.44927365,1,1
0.002685863,0,0
0.009597535,0,0
0.005338918,0,0
11.579555,1,1
0.70773,1,1
1.6515131,1,1
0.61741656,0,1
0.4526625,1,1
0.008761637,0,0
0.001756948,0,0
0.00244771,0,0
0.5894176,1,1
0.22894087,1,1
0.24322705,1,1
0.060498483,0,0
0.0028907375,0,0
1.0456129,1,1
0.0019340712,0,0
1.0866721,1,1
0.002558936,0,0
0.47873572,1,1
0.0055079483,0,0
0.0014087246,0,0
0.004390858,0,0
0.47553906,1,1
0.95311505,1,1
1.5715232,1,1
0.012934778,0,0
0.4020803,1,1
0.15823211,1,1
0.10683673,0,1
0.005912974,0,0
0.06606861,1,0
2.9754562,1,1
0.41883907,1,1
0.023808427,0,0
0.006116292,0,0
0.28100222,1,1
0.003150253,0,0
0.48938745,1,1
0.0037340503,0,0
0.2649428,1,1
0.4714498,1,1
0.21285634,1,1
0.08664943,1,0
0.0027937924,0,0
0.004107445,0,0
0.020926518,0,0
0.0013935096,0,0
0.001393767,0,0
0.2372379,1,1
0.0033517582,0,0
1.0447203,1,1
0.0024104544,0,0
0.0017751631,0,0
0.4992432,1,1
0.6225086,0,1
0.33176473,1,1
0.42562374,1,1
0.0016647434,0,0
0.46319193,1,1
0.013633033,0,0
0.021036854,1,0
0.003767003,0,0
0.17568,0,1
0.07246248,1,0
0.100867085,1,1
0.019464953,0,0
9.772111,0,1
1.562704,1,1
0.028470246,0,0
0.0022460716,0,0
0.47949153,1,1
1.4479468,1,1
0.62219715,0,1
0.0014116862,0,0
1.1165026,1,1
0.19579004,1,1
0.5295039,1,1
0.8688788,1,1
0.0018008044,0,0
0.4829518,1,1
0.057113532,1,0
0.010843474,0,0
0.43183815,1,1
0.19681144,1,1
0.0054723346,0,0
0.22447123,1,1
0.46024323,1,1
1.3550134,1,1
0.0021978794,0,0
0.0053756875,0,0
0.002797734,0,0
0.0015773012,0,0
0.9444787,1,1
1.1727355,1,1
0.1468795,1,1
1.0761365,1,1
2.8263206,1,1
0.01136549,1,0
0.0014726974,0,0
0.0023113964,0,0
0.7803455,1,1
0.35457414,1,1
0.0038388462,0,0
1.0502199,1,1
0.0013916374,0,0
0.0020043978,0,0
0.24271227,1,1
1.7749902,1,1
0.016257739,0,0
0.02760302,1,0
0.0049945633,0,0
0.17994246,0,1
0.005182903,0,0
0.003240807,0,0
0.0798538,0,0
0.01721453,0,0
0.043612417,1,0
0.5737183,0,1
0.029200051,0,0
0.0017183585,0,0
0.004062747,0,0
0.056283165,1,0
0.12479859,1,1
0.42369103,1,1
0.005284224,0,0
0.36245924,1,1
0.0031806452,0,0
0.052002948,1,0
0.020516947,0,0
0.938703,1,1
0.004787659,0,0
0.07442692,1,0
0.005663232,0,0
2.0087857,1,1
0.0024356584,0,0
0.43690136,1,1
0.0033707153,0,0
1.2734659,1,1
0.0018416446,0,0
0.00222796,0,0
0.37335467,1,1
0.00413267,0,0
0.0016121375,0,0
0.30797487,1,1
0.5929658,1,1
1.0368009,1,1
0.7769968,1,1
1.5942699,1,1
0.6262696,0,1
88.34828,1,1
0.007266821,0,0
0.0016203166,0,0
0.0024139683,0,0
0.0018935585,0,0
0.0025111258,0,0
0.08083913,1,0
0.755124,1,1
0.46847185,1,1
0.0025046472,0,0
0.0014928842,0,0
0.16149771,1,1
0.005302741,0,0
0.0016628556,0,0
0.0028268294,0,0
0.049049266,1,0
0.0026224824,0,0
0.18265471,1,1
1.6625651,1,1
1.5405399,1,1
1.4228927,1,1
0.012750211,0,0
1.0441142,1,1
0.57114965,1,1
0.66108006,1,1
0.002803114,0,0
1.0480473,1,1
1.5207713,1,1
0.0024633687,0,0
0.5244029,1,1
1.5236953,1,1
0.0012503752,0,0
0.0017667542,0,0
0.021019608,1,0
0.03171128,1,0
0.02095781,1,0
0.0013079873,0,0
0.7831585,1,1
0.001854602,0,0
0.003416463,0,0
0.29604298,1,1
0.8527877,1,1
0.0030642056,0,0
0.23458605,1,1
0.001719091,0,0
0.0014662149,0,0
0.0021989678,0,0
0.002672026,0,0
0.22162053,1,1
1.7578068,1,1
0.68913597,1,1
0.54197484,1,1
0.0029124233,0,0
1.1347005,1,1
0.0023929358,0,0
2.6987772,1,1
0.04496734,1,0
0.001874651,0,0
1.9632754,1,1
0.0017437562,0,0
0.0640572,1,0
0.038763877,1,0
0.6336608,1,1
0.43095464,1,1
0.86671966,1,1
0.035199083,0,0
0.14999045,1,1
0.40242055,1,1
0.23290838,1,1
0.0019477066,0,0
0.005420049,0,0
0.00395475,0,0
0.2760551,1,1
1.6569111,1,1
0.0014325103,0,0
0.9602268,0,1
1.4980689,1,1
0.014661226,0,0
0.6452931,1,1
0.021424744,1,0
3.1296,1,1
0.28950343,1,1
0.75083476,1,1
0.3786749,1,1
0.53683245,1,1
0.0015222419,0,0
0.022596056,1,0
1.6432332,1,1
0.59136283,1,1
0.0015564879,0,0
0.07523692,1,0
1.2150577,1,1
0.0039776447,0,0
0.056510437,0,0
0.22208065,1,1
0.0017321744,0,0
0.0028416908,0,0
0.62950224,1,1
3.2077663,1,1
0.0016929822,0,0
0.0045383167,0,0
0.06470151,0,0
0.0034965302,0,0
0.0039156666,0,0
1.5608014,1,1
0.0021065574,0,0
0.003418331,0,0
0.02349578,1,0
0.8154154,1,1
0.021247262,0,0
1.2468748,1,1
0.60245955,0,1
0.0013222,0,0
0.4829177,1,1
0.021137409,1,0
0.0019877353,0,0
0.0023905628,0,0
1.0489596,1,1
0.6645265,1,1
1.5284144,1,1
0.0015792872,0,0
0.2579991,1,1
0.04849653,0,0
0.80076927,1,1
0.46207875,1,1
0.7824093,0,1
0.23670334,1,1
0.0025847708,0,0
3.1252913,1,1
0.36331382,1,1
0.26161465,1,1
0.0057870722,0,0
0.46051708,1,1
0.0019264558,0,0
0.0041234125,0,0
0.002308875,0,0
0.047492567,0,0
0.009109073,0,0
0.23830351,1,1
0.0034813383,0,0
0.4221811,1,1
0.008236148,0,0
0.0022127342,0,0
0.031678334,1,0
0.59953743,0,1
1.5713575,1,1
0.94039553,1,1
0.009472588,0,0
0.5212388,1,1
0.25626728,1,1
0.24608812,1,1
0.011497549,0,0
1.5697157,1,1
0.0013277305,0,0
1.4114498,1,1
0.73895115,1,1
4.1393495,1,1
1.4661046,1,1
1.74278,1,1
0.49137548,1,1
0.23097079,1,1
0.846644,1,1
0.5506779,1,1
0.06406407,0,0
0.002442043,0,0
0.013548165,0,0
0.2644816,1,1
0.02167008,1,0
0.0034961726,0,0
0.61373997,1,1
0.004832356,0,0
0.6642833,1,1
0.47130775,1,1
0.010773476,0,0
0.01831814,0,0
0.0011576802,0,0
0.64216393,1,1
0.8140874,1,1
0.06837378,1,0
1.2611248,1,1
0.32013538,1,1
1.6644472,1,1
0.6916033,1,1
0.0032452904,0,0
0.0022044773,0,0
0.001274701,0,0
1.0027438,1,1
0.0014771511,0,0
2.3810985,1,1
0.1265346,1,1
0.0038526212,0,0
0.15874733,1,1
0.1007644,1,1
0.0017739842,0,0
0.40363476,1,1
0.5133455,1,1
0.50565183,1,1
0.8019436,1,1
0.8854496,1,1
0.0014960942,0,0
0.020828594,0,0
0.01036518,0,0
0.0025328049,0,0
0.6854222,1,1
0.019170463,0,0
0.001303712,0,0
0.0018124464,0,0
0.24507485,1,1
1.2772024,1,1
0.7126065,1,1
0.70931345,1,1
0.5259097,0,1
0.001945665,0,0
0.2361136,1,1
0.030876003,0,0
0.3468185,1,1
0.25814372,1,1
0.051999103,0,0
0.12618172,1,1
0.003182515,0,0
0.0033292861,0,0
0.0030405594,0,0
0.20259081,1,1
0.76822394,1,1
0.0023132144,0,0
0.010203991,0,0
0.99463534,1,1
0.0018009598,0,0
0.04991724,1,0
0.003322392,0,0
0.00299329,0,0
0.0021597717,0,0
0.002418432,0,0
0.0016607315,0,0
0.2502016,1,1
0.91803116,1,1
0.014490126,0,0
0.00357071,0,0
0.004805807,0,0
0.500903,1,1
0.25327924,1,1
0.0014169498,0,0
0.06577156,1,0
1.6027178,1,1
0.03569748,1,0
0.0028100777,0,0
0.10006301,1,0
0.020947022,1,0
2.9125407,1,1
0.0046944204,0,0
0.001680975,0,0
0.6402233,1,1
0.0020960823,0,0
0.48345003,1,1
0.065785944,0,0
0.036988083,0,0
0.5200408,1,1
0.30695555,1,1
0.36478448,1,1
1.2243934,1,1
1.127697,1,1
0.75344306,1,1
0.5984748,1,1
0.009326634,0,0
0.004705331,0,0
0.057494733,1,0
0.034719314,1,0
0.0017844775,0,0
0.4905616,1,1
1.3616464,1,1
4.96383,1,1
1.26446,1,1
1.6059949,1,1
0.0016730255,0,0
0.00216266,0,0
0.38605833,1,1
0.059294637,1,0
1.1131865,1,1
0.7238817,1,1
0.46065837,1,1
0.0060129976,0,0
0.0017446276,0,0
1.0724938,1,1
1.3780015,1,1
0.010188702,0,0
1.2365059,1,1
0.02096679,1,0
1.2137598,1,1
0.41368154,1,1
0.004838037,0,0
0.4568339,1,1
0.021161737,1,0
0.0017756353,0,0
0.001948967,0,0
0.0019170736,0,0
1.934785,1,1
0.0022305872,0,0
0.42234766,1,1
0.003626841,0,0
0.0023268792,0,0
0.043094948,1,0
0.0023200258,0,0
1.0167353,1,1
0.0031028294,0,0
1.322674,1,1
3.4212847,1,1
0.6300783,1,1
0.030887857,1,0
0.6342592,0,1
0.0028944516,0,0
0.0033526479,0,0
0.0018360055,0,0
0.020968286,1,0
0.4095405,1,1
0.0017022215,0,0
0.045905344,1,0
0.0120478915,0,0
0.010893131,0,0
0.006888794,0,0
0.020947738,0,0
1.8342524,1,1
0.004969818,0,0
0.63557065,0,1
0.4776456,1,1
0.28805324,1,1
1.646144,1,1
0.103372306,1,1
3.025731,1,1
0.4385423,1,1
0.027990248,0,0
0.0018910922,0,0
0.0028335743,0,0
0.47639048,1,1
0.13291037,1,1
1.539823,1,1
0.0062628216,0,0
0.0026283525,0,0
0.42280087,1,1
0.0012791245,0,0
0.0013508158,0,0
0.4835615,1,1
0.002895075,0,0
0.21695672,1,1
0.47812495,1,1
0.48083928,1,1
0.0030789338,0,0
0.009430544,0,0
0.044436473,1,0
0.003199984,0,0
0.5072752,1,1
1.4672579,1,1
0.001283008,0,0
0.070187874,1,0
0.87912565,1,1
0.6264458,0,1
0.0023966841,0,0
0.4904393,1,1
0.6822533,1,1
0.566635,1,1
0.45234525,1,1
0.40789446,1,1
1.5966349,1,1
0.63319945,1,1
0.5919347,0,1
0.009806688,0,0
0.26385716,1,1
0.00242157,0,0
0.63442856,0,1
0.0019284827,0,0
0.88670385,0,1
0.0029904381,0,0
0.015381845,0,0
1.2004943,1,1
0.2575825,1,1
1.1003232,1,1
0.020267561,1,0
0.5279714,1,1
0.9884522,1,1
0.49469092,1,1
0.012238363,0,0
0.0017772762,0,0
1.8625723,1,1
0.31004053,1,1
0.0024764503,0,0
0.45201442,1,1
0.25909832,1,1
0.5150594,1,1
0.44907662,1,1
0.00114489,0,0
0.21897876,1,1
0.026616791,0,0
0.006502091,0,0
101.79864,1,1
0.0022633702,0,0
1.2555959,1,1
0.6531289,0,1
1.9040349,1,1
0.012604318,0,0
0.37106103,1,1
1.6150217,1,1
1.3905009,1,1
0.060359374,1,0
0.20937729,1,1
0.5178378,1,1
0.37821206,1,1
0.006677528,0,0
0.0072456338,0,0
0.002521938,0,0
0.002493699,0,0
0.0013277065,0,0
0.0017569133,0,0
0.0072013256,0,0
1.3384186,1,1
0.25146225,1,1
0.0018488868,0,0
0.092999674,1,0
0.26664805,1,1
1.280178,1,1
0.61968684,1,1
0.4843638,1,1
0.719687,1,1
0.6232748,0,1
0.003905816,0,0
0.030113345,1,0
0.39930624,1,1
0.25619382,1,1
0.0028158128,0,0
1.3388135,1,1
0.41610533,1,1
1.4617914,1,1
0.4435269,1,1
0.006190918,0,0
0.0019612736,0,0
1.0553501,1,1
0.0017784368,0,0
0.0027695114,0,0
0.0020386523,0,0
0.37539223,1,1
1.4019976,1,1
0.009179874,0,0
0.0026430015,0,0
0.026358355,1,0
0.5304191,1,1
2.1400316,1,1
0.4303763,1,1
0.0016835736,0,0
0.4768835,1,1
0.9291523,1,1
0.004756195,0,0
0.02115129,1,0
0.54734063,1,1
0.79151034,1,1
0.009779917,0,0
0.1052913,1,1
1.1336439,1,1
0.001411749,0,0
0.7797915,1,1
0.010539063,0,0
0.24462439,1,1
0.0025744822,0,0
0.005351306,0,0
1.1292871,1,1
0.0014270169,0,0
0.4059941,1,1
0.84857213,1,1
1.0551984,1,1
0.23724905,1,1
0.043692674,1,0
0.007870651,0,0
0.0017267381,0,0
1.5103974,1,1
1.308408,1,1
0.0013740943,0,0
0.005807189,0,0
0.48322895,1,1
0.181486,1,1
0.0026000312,0,0
1.85796,1,1
0.016298203,0,0
0.65256906,1,1
0.00158674,0,0
0.56628215,1,1
0.62825954,0,1
0.04199021,0,0
0.122279875,1,1
0.0063646995,0,0
0.021219013,1,0
0.45325977,1,1
0.041272722,1,0
0.2776171,1,1
0.00526247,0,0
0.005757508,0,0
2.2928321,1,1
2.4024992,1,1
0.0020565114,0,0
0.0018976376,0,0
0.002892519,0,0
0.02115043,1,0
0.50409603,1,1
0.0014462238,0,0
0.004327204,0,0
0.37494704,1,1
0.31080624,1,1
1.9272292,1,1
0.079647556,1,0
0.025964623,0,0
0.010161871,0,0
0.11958698,1,1
0.0024499956,0,0
0.14160526,1,1
0.01684236,0,0
0.65166664,0,1
0.0018163619,0,0
0.48704445,1,1
0.005719316,0,0
0.071321644,1,0
0.9124492,1,1
0.0022545592,0,0
0.0036822157,0,0
0.010384846,0,0
0.16768992,1,1
0.0013415446,0,0
0.25811636,1,1
0.002031811,0,0
0.42526826,1,1
0.02766081,1,0
0.0018620145,0,0
0.6627956,1,1
0.006284803,0,0
0.030355861,1,0
0.00779055,0,0
0.11437094,0,1
0.24411994,1,1
1.499164,1,1
3.4643621,1,1
2.5042987,1,1
0.039965138,1,0
0.088084735,1,0
0.36909303,1,1
0.005510522,0,0
0.041716263,0,0
0.4551211,1,1
1.0231969,1,1
0.00442256,0,0
0.6020324,0,1
0.93722695,1,1
0.8397996,1,1
1.1290812,1,1
0.3814789,1,1
8.850939,0,1
1.3570415,1,1
0.6929418,1,1
1.8456541,1,1
3.2348886,1,1
0.0026267066,0,0
0.0020799101,0,0
0.0016692026,0,0
2.6657748,1,1
0.62815624,1,1
3.44475,1,1
0.078341246,1,0
0.39756325,1,1
0.48182344,1,1
1.0788281,1,1
0.26914543,1,1
0.9958803,1,1
0.864071,1,1
0.0016459709,0,0
1.5331991,1,1
0.23599811,1,1
0.0025161516,0,0
1.0627817,1,1
0.464041,1,1
0.0015704388,0,0
0.47355753,1,1
0.010433565,0,0
0.0018799376,0,0
0.02912927,1,0
0.0019289139,0,0
0.003506675,0,0
0.6265766,1,1
0.6339698,1,1
1.0418569,1,1
0.0016762248,0,0
0.0020890348,0,0
1.2289889,1,1
0.0025660414,0,0
0.0016293457,0,0
0.686759,1,1
0.0013079906,0,0
0.283345,1,1
0.17357565,0,1
1.5055827,1,1
0.112647,1,1
1.9475617,1,1
0.07934224,0,0
0.5046302,1,1
0.025126256,0,0
0.4203668,1,1
0.0013138197,0,0
0.7821823,1,1
0.46893683,1,1
0.0015980579,0,0
0.0019476737,0,0
0.95290154,1,1
0.0013804736,0,0
0.02087639,1,0
0.0025064743,0,0
0.63614774,1,1
1.4608499,1,1
0.43204242,1,1
0.37849534,1,1
0.058421496,1,0
0.41403204,1,1
0.5072383,1,1
0.0014840892,0,0
0.0015487593,0,0
0.23829111,1,1
0.62948036,1,1
0.021487083,0,0
0.0034696013,0,0
4.3064256,1,1
0.0018433628,0,0
0.48210692,1,1
1.377698,1,1
0.5337661,1,1
0.59220695,1,1
0.4284173,1,1
0.6684039,1,1
1.0207452,1,1
0.5421826,1,1
1.9240518,1,1
0.00518127,0,0
0.003129878,0,0
0.008079286,0,0
0.004356329,0,0
0.2667319,1,1
0.28719595,1,1
0.020017507,0,0
0.15872923,1,1
0.3770668,1,1
0.0014371205,0,0
0.0012160571,0,0
0.16116996,1,1
0.263088,1,1
1.2548065,1,1
0.45306745,1,1
0.7377483,1,1
0.44967833,1,1
1.5848578,1,1
1.3045175,1,1
0.003742616,0,0
0.004617638,0,0
0.0019726013,0,0
0.0060551176,0,0
0.0044308654,0,0
0.0036838863,0,0
0.0026867567,0,0
1.3283042,1,1
0.09902346,0,0
0.005098543,0,0
0.3469638,1,1
0.06262475,1,0
0.0039017822,0,0
0.28538325,1,1
0.0024981445,0,0
4.037579,1,1
1.5071515,1,1
0.0012039724,0,0
0.63506794,0,1
0.0068112067,0,0
1.4614418,1,1
1.0373546,1,1
0.0013166367,0,0
0.46941116,1,1
0.9660069,1,1
0.092216454,1,0
0.39060122,1,1
0.0017811974,0,0
0.4830441,1,1
0.021144457,1,0
0.019172108,1,0
0.22043721,1,1
0.030000038,1,0
0.040624592,1,0
0.0019286869,0,0
0.0021854166,0,0
0.97739166,1,1
0.010123628,0,0
3.5061896,1,1
0.0020551968,0,0
0.4235838,1,1
0.010323558,0,0
0.86922085,1,1
0.04738434,1,0
0.30060083,1,1
0.0018334714,0,0
0.25986466,1,1
1.1131082,1,1
0.020137748,1,0
0.004990307,0,0
0.5891542,1,1
0.0024532017,0,0
0.7131208,1,1
0.001394854,0,0
1.0501943,1,1
0.70489115,1,1
0.6187873,1,1
0.050271053,0,0
0.025837246,0,0
0.01840451,0,0
0.021306789,1,0
0.6731115,1,1
1.3356383,1,1
0.65001255,1,1
0.3012455,1,1
0.002921003,0,0
0.004840648,0,0
1.0797831,1,1
