reconstruction_error,true_label,predicted_label
0.0011292112,0,0
0.3520482,1,1
0.1688014,1,1
0.16291419,1,1
0.0008643738,0,0
0.0051416038,1,0
0.0064676926,0,0
0.25562555,1,1
0.25079507,1,1
0.08845444,0,1
0.0045566587,1,0
0.0010441637,0,0
0.61885726,1,1
0.06407637,1,1
0.0054088,1,0
0.0049278047,0,0
0.2901526,1,1
0.0009493472,0,0
0.0013866317,0,0
0.0013340202,0,0
0.029366147,0,0
0.012730706,0,0
0.0062078345,1,0
0.0012616917,0,0
0.13439968,1,1
0.002267811,0,0
0.0010397778,0,0
0.0040786737,1,0
0.025127506,0,0
0.26616517,1,1
0.08972822,1,1
0.0063983025,0,0
0.16975948,1,1
0.0049757063,1,0
0.0044644335,1,0
0.00230049,0,0
0.65976137,1,1
0.0007775557,0,0
0.7981423,1,1
0.2579502,1,1
0.6088011,1,1
0.34408453,1,1
0.84929925,1,1
0.08664499,1,1
0.4994502,1,1
0.078705184,1,1
0.033807345,0,0
0.0006140921,0,0
0.004130899,0,0
0.11194193,1,1
0.0053714514,1,0
0.0013976662,0,0
0.018576382,1,0
0.0018059828,0,0
0.1081151,1,1
0.36715588,1,1
0.0014202532,0,0
0.00076308264,0,0
0.08056071,1,1
0.34207073,1,1
0.019094566,1,0
0.46744627,1,1
0.045103014,1,1
0.41857624,1,1
0.053671908,1,1
0.0011398687,0,0
0.0010342973,0,0
0.0006061124,0,0
0.104638554,1,1
0.00055625563,0,0
0.43426913,1,1
0.10944383,1,1
0.0015110511,0,0
0.017862206,1,0
0.015556477,1,0
0.0007632008,0,0
0.2523325,1,1
0.1535096,1,1
0.2350641,1,1
0.2010818,1,1
0.00072395604,0,0
0.005331713,0,0
0.0098378975,0,0
0.0010246501,0,0
0.18035857,1,1
0.0017714672,0,0
0.0006070705,0,0
0.00085909397,0,0
0.1371185,1,1
0.38493365,1,1
0.15998994,1,1
0.042208515,1,0
0.00621001,0,0
0.0013590332,0,0
0.14215375,1,1
0.00954842,0,0
0.0052407486,1,0
0.0190964,0,0
0.030958498,1,0
0.00093618094,0,0
0.001985237,0,0
0.001031792,0,0
0.015578881,1,0
0.38767615,1,1
0.001103605,0,0
0.004310386,0,0
0.24451664,1,1
0.0010500362,0,0
0.016553776,1,0
0.0014334216,0,0
0.0005923541,0,0
0.000539407,0,0
0.0011454107,0,0
0.0009283836,0,0
0.004625905,1,0
0.14657852,1,1
0.0085729435,0,0
0.0016338112,0,0
0.002401873,0,0
0.26719597,1,1
0.13083275,1,1
0.00057955534,0,0
0.040988572,1,0
0.6250919,1,1
0.006090403,1,0
0.0024260522,0,0
0.028287694,1,0
0.0054959296,1,0
0.32326168,1,1
0.00088007806,0,0
0.10707927,1,1
0.0009164742,0,0
0.2786733,1,1
0.02970783,0,0
0.02844676,0,0
0.32926852,1,1
0.10844511,1,1
0.18573533,1,1
0.35653037,1,1
0.4892281,1,1
0.48468614,1,1
0.042800583,1,0
0.0061615244,0,0
0.007830907,0,0
0.0396578,1,0
0.005572893,1,0
0.0008535407,0,0
0.29168847,1,1
0.37480658,1,1
0.25939512,1,1
0.16652475,1,1
0.18861336,1,1
0.0012055677,0,0
0.00096972456,0,0
0.16933337,1,1
0.04905982,1,1
0.34764078,1,1
0.19582076,1,1
0.2784812,1,1
0.002833982,0,0
0.0006162747,0,0
0.23806421,1,1
0.2854556,1,1
0.014434713,0,0
0.487701,1,1
0.005331685,1,0
0.4306817,1,1
0.09025301,1,1
0.0013175698,0,0
0.26588374,1,1
0.005453879,1,0
0.0008489704,0,0
0.0005854214,0,0
0.0006604575,0,0
0.54716253,1,1
0.00094816915,0,0
0.36119473,1,1
0.0031877793,0,0
0.0011300566,0,0
0.0048275706,1,0
0.0008205514,0,0
0.3832355,1,1
0.0006600051,0,0
0.36894602,1,1
0.23277125,1,1
0.15591028,1,1
0.026953438,1,0
0.032192905,0,0
0.0016623682,0,0
0.0012923504,0,0
0.00075631007,0,0
0.005450822,1,0
0.083924614,1,1
0.00076878525,0,0
0.04360493,1,0
0.00421023,0,0
0.009352262,0,0
0.001464046,0,0
0.0053566312,0,0
0.87294674,1,1
0.0028922628,0,0
0.03198527,0,0
0.14167568,1,1
0.10856944,1,1
0.44218007,1,1
0.03557343,1,0
0.5465473,1,1
0.119180836,1,1
0.019994965,0,0
0.0006023379,0,0
0.0020013538,0,0
0.24058577,1,1
0.026798982,1,0
0.12221595,1,1
0.0032788762,0,0
0.0010422601,0,0
0.0006414087,0,0
0.00073852506,0,0
0.2530015,1,1
0.0016820257,0,0
0.0102762105,1,0
0.25260103,1,1
0.27125198,1,1
0.0011503865,0,0
0.0038717203,0,0
0.02696481,1,0
0.0021853643,0,0
0.2222428,1,1
0.6034922,1,1
0.0006080646,0,0
0.072286405,1,1
0.14273357,1,1
0.026267597,0,0
0.00078040577,0,0
0.26589632,1,1
0.0486292,1,1
0.2983186,1,1
0.09108172,1,1
0.3796641,1,1
0.62029296,1,1
0.25330198,1,1
0.03734377,0,0
0.005250406,0,0
0.11297363,1,1
0.00096188934,0,0
0.036480643,0,0
0.0010372297,0,0
0.63410443,0,1
0.00081768737,0,0
0.004170577,0,0
0.3450752,1,1
0.005208754,1,0
0.34602672,1,1
0.0054009557,1,0
0.31764746,1,1
0.14626732,1,1
0.1832586,1,1
0.0033480027,0,0
0.00094519963,0,0
0.6434303,1,1
0.11312052,1,1
0.00065030635,0,0
0.2403793,1,1
0.005158595,1,0
0.30450654,1,1
0.23879087,1,1
0.00074585946,0,0
0.007028068,1,0
0.017343702,0,0
0.0025643017,0,0
3.4667714,1,1
0.00073997985,0,0
0.38848606,1,1
0.07138881,0,1
0.31369328,1,1
0.00380832,0,0
0.15147895,1,1
0.3411658,1,1
0.49094772,1,1
0.04952585,1,1
0.009540044,1,0
0.3143755,1,1
0.178933,1,1
0.0032229112,0,0
0.0032095953,0,0
0.00079813565,0,0
0.0011999279,0,0
0.00055812957,0,0
0.00094196823,0,0
0.0021976791,0,0
0.43189675,1,1
0.0050216103,1,0
0.00078609056,0,0
0.06486367,1,1
0.005363539,1,0
0.18287392,1,1
0.26315713,1,1
0.24907282,1,1
0.036603477,1,0
0.04326002,0,0
0.0008845618,0,0
0.0041991547,1,0
0.18061651,1,1
0.004907715,1,0
0.0012485448,0,0
0.18775657,1,1
0.3487005,1,1
0.000876285,0,0
0.0010056428,0,0
0.34406883,1,1
0.0006412232,0,0
0.0022446108,0,0
0.0010087007,0,0
0.15687913,1,1
0.18180998,1,1
0.015145004,0,0
0.000970119,0,0
0.026301589,1,0
0.2486417,1,1
0.16889286,1,1
0.15596345,1,1
0.00064161496,0,0
0.2619769,1,1
0.14621097,1,1
0.004851842,0,0
0.0053952606,1,0
0.29156965,1,1
0.14084199,1,1
0.0051753214,0,0
0.015302149,1,0
0.10253525,1,1
0.0005696114,0,0
0.38716418,1,1
0.0036000158,0,0
0.004651709,1,0
0.001232816,0,0
0.002021578,0,0
0.107726,1,1
0.00080066535,0,0
0.35265428,1,1
0.46152148,1,1
0.04709634,1,1
0.039077636,1,0
0.0016834416,0,0
0.0006214453,0,0
0.59225184,1,1
0.22049847,1,1
0.00083303626,0,0
0.0046705115,0,0
0.07867241,1,1
0.045938913,1,1
0.0011979609,0,0
0.638148,1,1
0.01575737,0,0
0.15350041,1,1
0.0007257249,0,0
0.01826593,1,0
0.021938689,0,0
0.01540422,0,0
0.056381803,1,1
0.00508925,0,0
0.0053713173,1,0
0.3138376,1,1
0.011501481,1,0
0.18303463,1,1
0.007684,0,0
0.0019291543,0,0
0.35309345,1,1
0.6476661,1,1
0.00101997,0,0
0.0007373154,0,0
0.0012330912,0,0
0.0054995324,1,0
0.2668768,1,1
0.0005535152,0,0
0.0017125352,0,0
0.17585556,1,1
0.19393837,1,1
0.64486486,1,1
0.08861115,1,1
0.0024366064,0,0
0.009219358,0,0
0.023812428,1,0
0.001910975,0,0
0.11918976,1,1
0.004377202,0,0
0.047855426,0,1
0.00072697544,0,0
0.27338973,1,1
0.003141521,0,0
0.079495504,1,1
0.14069907,1,1
0.0011336355,0,0
0.0012535101,0,0
0.0047840076,0,0
0.0005622978,0,0
0.004999835,1,0
0.0009789933,0,0
0.026587266,1,0
0.0008887298,0,0
0.13434954,1,1
0.0021612297,0,0
0.02732763,1,0
0.0036972822,0,0
0.008333461,0,0
0.005383217,1,0
0.5110741,1,1
0.40748858,1,1
0.3672827,1,1
0.0058996207,1,0
0.010526846,1,0
0.06992395,1,1
0.0031838492,0,0
0.020163933,0,0
0.26958993,1,1
0.4608683,1,1
0.021314511,0,0
0.47365874,1,1
0.50904936,1,1
0.3366972,1,1
0.17556164,1,1
4.619994,0,1
0.5047234,1,1
0.07738539,1,1
0.9159249,1,1
0.13201621,1,1
0.00055158965,0,0
0.0011027112,0,0
0.0009043161,0,0
0.2717297,1,1
0.13600852,1,1
0.30929554,1,1
0.012987463,1,0
0.18446524,1,1
0.080001414,1,1
0.14942637,1,1
0.1096864,1,1
0.16975076,1,1
0.07475653,1,1
0.00059896335,0,0
0.55927026,1,1
0.13708563,1,1
0.0011666144,0,0
0.34664556,1,1
0.23155272,1,1
0.00058544474,0,0
0.07995372,1,1
0.0061232513,0,0
0.00058182294,0,0
0.026712779,1,0
0.0010469139,0,0
0.0014217608,0,0
0.049335584,1,1
0.050798744,1,1
0.32038307,1,1
0.0009997345,0,0
0.00078859663,0,0
0.39288077,1,1
0.0009653402,0,0
0.0005254386,0,0
0.043629326,1,0
0.0005796954,0,0
0.06557147,0,1
0.13326818,1,1
0.024294462,1,0
0.6448097,1,1
0.026816621,0,0
0.12109868,1,1
0.01743283,0,0
0.38554922,1,1
0.3784394,1,1
0.24004376,1,1
0.0011261462,0,0
0.0008020361,0,0
0.32632077,1,1
0.0005535078,0,0
0.00531588,1,0
0.0010729531,0,0
0.020412926,1,0
0.23541963,1,1
0.36473635,1,1
0.26927522,1,1
0.008187887,1,0
0.12235592,1,1
0.25288132,1,1
0.0007962243,0,0
0.0006417965,0,0
0.14812513,1,1
0.055593587,1,1
0.0053122872,0,0
0.0038600527,0,0
0.22824387,1,1
0.00059272535,0,0
0.2563257,1,1
0.45787126,1,1
0.31784007,1,1
0.07568908,1,1
0.23241791,1,1
0.38086313,1,1
0.3474625,1,1
0.19130096,1,1
0.98288804,1,1
0.0009585543,0,0
0.0013788303,0,0
0.0021511633,0,0
0.0021031399,0,0
0.10745822,1,1
0.23253329,1,1
0.01859259,0,0
0.03391359,1,0
0.18083455,1,1
0.00093873544,0,0
0.0007252456,0,0
0.09397255,1,1
0.11767236,1,1
0.38784185,1,1
0.1178682,1,1
0.36328965,1,1
0.3524582,1,1
0.65574527,1,1
0.17514008,1,1
0.001733532,0,0
0.0021986447,0,0
0.00060303195,0,0
0.004236988,0,0
0.0039156014,0,0
0.0013274432,0,0
0.001590458,0,0
0.34275895,1,1
0.018478433,0,0
0.0027687124,0,0
0.15651208,1,1
0.063862525,1,1
0.0013788295,0,0
0.19364388,1,1
0.0015007921,0,0
0.5487106,1,1
0.6319747,1,1
0.00060830766,0,0
0.03329302,0,0
0.00553535,0,0
0.26331162,1,1
0.16525039,1,1
0.0005749323,0,0
0.25470728,1,1
0.1368802,1,1
0.022568429,1,0
0.18753168,1,1
0.0006851688,0,0
0.2401241,1,1
0.005356664,1,0
0.0054942416,1,0
0.0063765645,1,0
0.026869228,1,0
0.0010186846,0,0
0.000985071,0,0
0.17670982,1,1
0.009087604,0,0
0.22767714,1,1
0.0010391837,0,0
0.18039605,1,1
0.004061767,0,0
0.21239173,1,1
0.006810161,1,0
0.18538456,1,1
0.00067720487,0,0
0.037777115,1,0
0.47689548,1,1
0.0053492216,1,0
0.0035402868,0,0
0.02055868,1,0
0.0011521683,0,0
0.32230747,1,1
0.0005618826,0,0
0.35017067,1,1
0.15766746,1,1
0.23550501,1,1
0.027306238,0,0
0.014672538,0,0
0.0028122824,0,0
0.005413032,1,0
0.036098946,1,0
0.1749451,1,1
0.5055099,1,1
0.10871917,1,1
0.0009952944,0,0
0.001462608,0,0
0.3677618,1,1
0.1863689,1,1
0.36481056,1,1
0.34374744,1,1
0.1844475,1,1
0.6751148,1,1
0.010356444,0,0
0.33136705,1,1
0.2576602,1,1
0.0010184423,0,0
0.000941748,0,0
0.0038409573,0,0
0.01693751,0,0
0.00094713847,0,0
0.10808498,1,1
0.0005813661,0,0
0.13098265,1,1
0.030842716,1,0
0.34731573,1,1
0.020052394,1,0
0.003871431,0,0
0.07110685,1,1
0.021938654,0,0
0.00067515706,0,0
0.1373246,1,1
0.30548805,1,1
0.018057704,0,0
0.06481358,1,1
0.07426135,1,1
0.16970949,1,1
0.019962931,0,0
0.004884373,1,0
0.15443105,0,1
0.6917204,1,1
0.25596738,1,1
0.37320668,1,1
0.008640295,1,0
0.001164064,0,0
0.028315524,1,0
0.27916068,1,1
0.00082223385,0,0
0.0014158494,0,0
0.00082230644,0,0
0.45548338,1,1
0.0021130755,0,0
0.0054036537,1,0
0.00079781655,0,0
0.0010126282,0,0
0.004564181,1,0
0.513599,1,1
0.001984931,0,0
0.016720245,0,0
0.0008703062,0,0
0.2616945,1,1
0.006255726,0,0
0.005275522,0,0
0.056136854,1,1
0.12616232,1,1
0.20508423,1,1
0.0018860586,0,0
0.0012867592,0,0
0.2835775,1,1
0.0017236412,0,0
0.00074014306,0,0
108.95833,1,1
0.018255036,0,0
0.0011621891,0,0
0.3049309,1,1
0.0009497528,0,0
0.2839283,1,1
0.0006318904,0,0
0.19031312,1,1
0.0012338397,0,0
0.0992791,1,1
0.20512298,1,1
0.12525582,0,1
0.15899071,1,1
0.092056096,1,1
0.0034134076,0,0
0.045949113,1,1
0.06430214,1,1
0.0049535907,0,0
0.0010340178,0,0
0.0011017182,0,0
0.14157979,1,1
0.050309002,1,1
0.22164686,1,1
0.7078726,1,1
0.021269802,1,0
0.25390166,1,1
0.0045980616,0,0
0.042417616,1,0
0.18503097,1,1
0.026885942,1,0
0.010653598,1,0
0.0010048173,0,0
0.0009233953,0,0
0.15768972,1,1
0.3439113,1,1
0.0017524294,0,0
0.02336247,1,0
0.15341976,1,1
0.0060456684,1,0
0.0065665124,0,0
0.00077753223,0,0
0.0021888702,0,0
0.0036961068,0,0
0.00058039615,0,0
0.52570784,1,1
0.22736077,1,1
0.3206811,1,1
0.028780472,0,0
0.014438711,1,0
0.2391969,1,1
0.000978156,0,0
0.001980071,0,0
0.39992025,1,1
0.026875082,1,0
0.004785992,1,0
0.20615561,1,1
0.17318848,1,1
0.07792728,1,1
0.13965246,1,1
0.2612974,1,1
0.1564679,1,1
0.016699586,0,0
0.0042018145,0,0
0.027331356,1,0
0.33438638,1,1
0.6319961,1,1
0.0009556286,0,0
0.5994215,1,1
0.5308908,1,1
0.0771451,0,1
0.0012293033,0,0
0.22849901,1,1
0.0437848,0,0
0.039188363,1,0
0.18173839,1,1
0.17312989,1,1
0.0008757294,0,0
0.0011494037,0,0
0.0007305518,0,0
0.00410355,0,0
0.0009974416,0,0
0.005456196,1,0
0.0055454834,1,0
0.0009171727,0,0
0.0386147,0,0
0.25345975,1,1
0.0011575473,0,0
0.001250223,0,0
0.0008699146,0,0
0.0057271975,1,0
0.004463533,1,0
0.1862007,1,1
0.038202178,1,0
0.004053437,1,0
0.0020714826,0,0
0.0152927805,0,0
0.042569064,1,0
0.021938628,0,0
0.3545784,1,1
0.4544219,1,1
0.1917489,1,1
0.40907258,1,1
0.35599792,1,1
0.0053855237,1,0
0.0007402211,0,0
0.2613228,1,1
0.0008387983,0,0
0.0008602504,0,0
0.24958432,1,1
0.36670953,1,1
0.0053757955,1,0
0.03471057,1,0
0.0014663411,1,0
0.64739966,1,1
0.011694291,0,0
0.041265972,1,0
0.0054959115,1,0
0.0015258949,0,0
0.0034244251,0,0
0.19639173,1,1
0.22776842,1,1
0.16371045,1,1
0.07833787,1,1
0.0012177408,0,0
0.0031142214,0,0
0.0013210283,0,0
0.2273916,1,1
0.008676792,1,0
0.23843613,1,1
0.00082694384,0,0
0.0051580854,1,0
0.009119446,1,0
0.12858436,1,1
0.0066412897,0,0
0.0008003943,0,0
0.00059226545,0,0
0.28312382,1,1
0.003748291,0,0
0.0053285216,1,0
0.047306955,1,1
0.009394719,1,0
0.0053121843,1,0
0.24953452,1,1
0.2680357,1,1
0.42330942,1,1
0.16549495,1,1
0.1381909,1,1
0.011615475,1,0
0.09908912,1,1
0.46503687,1,1
0.20225585,1,1
0.19142617,1,1
0.31368896,1,1
0.32671678,1,1
0.09425422,1,1
0.010195876,1,0
0.005373815,1,0
0.016933305,0,0
0.17299764,1,1
0.017228877,0,0
0.30123496,1,1
0.15381934,1,1
0.26923394,1,1
0.035221107,1,0
0.0032997616,0,0
0.008087015,0,0
0.004077958,1,0
0.11477075,1,1
0.033923626,1,0
0.12833583,1,1
0.016546354,0,0
0.048806977,1,1
0.0011545166,0,0
0.19637038,1,1
0.422433,1,1
0.0048197033,0,0
0.12131252,1,1
0.3420189,1,1
0.2385194,1,1
0.028629974,1,0
0.24773431,1,1
0.004929508,1,0
0.26557368,1,1
0.0017092663,0,0
0.0015256199,0,0
0.002526969,0,0
35.78892,1,1
0.024969788,1,0
0.03770536,0,0
0.29176682,1,1
0.003312669,0,0
0.0736225,1,1
0.3927013,1,1
0.0055596316,1,0
0.3199535,1,1
0.18016323,1,1
0.0053566815,1,0
0.1685934,1,1
0.0007281999,0,0
0.3711106,1,1
0.00073854736,0,0
0.0053798864,0,0
0.0009642358,0,0
0.0008981804,0,0
0.21587448,1,1
0.2550236,1,1
0.0020337235,0,0
0.0009667488,0,0
0.24569638,1,1
0.337432,1,1
0.40853462,1,1
0.22891462,1,1
0.00073808734,0,0
0.00227848,0,0
0.0030851765,0,0
0.00069472386,0,0
0.005599716,1,0
0.09078845,1,1
0.010975733,1,0
0.0014959781,0,0
0.0009445542,0,0
0.007786779,1,0
0.0009131363,0,0
0.0005912488,0,0
0.040595647,1,0
0.14438203,1,1
0.3191574,1,1
0.001850401,0,0
0.0017061711,0,0
0.0012418998,0,0
0.0010054373,0,0
0.16122463,1,1
0.39339852,1,1
0.03371733,0,0
0.058749042,1,1
0.0041688615,0,0
0.3024202,1,1
0.00058584416,0,0
2.757544,1,1
0.005212868,1,0
0.0035866227,0,0
0.0018185165,0,0
0.11936071,1,1
0.008515907,0,0
0.014530184,0,0
0.18012957,1,1
0.00083023094,0,0
0.0018471427,0,0
0.0028678228,0,0
0.67653584,1,1
0.55566496,1,1
0.34791487,1,1
0.155664,1,1
0.0007983328,0,0
0.0022553117,0,0
0.1634009,1,1
0.31086108,1,1
0.03546349,1,0
0.2516835,1,1
0.00069037353,0,0
0.39043778,1,1
0.29014045,1,1
0.16394562,1,1
0.08354713,0,1
0.024438597,1,0
0.050299186,0,1
0.0009040603,0,0
0.19379261,1,1
0.4452642,1,1
0.2513893,1,1
0.00090121216,0,0
0.001592737,0,0
0.00059886544,0,0
0.0007948947,0,0
0.029116789,1,0
0.658141,1,1
0.0011811722,0,0
0.0072803805,1,0
0.10634055,1,1
0.02160962,1,0
0.2225332,1,1
0.040121313,1,0
0.0063952236,1,0
0.004053469,0,0
0.06427905,1,1
0.24386458,1,1
0.0015475546,0,0
0.01241453,0,0
0.0011782388,0,0
0.005022767,0,0
0.37699038,1,1
0.42533746,1,1
0.2954003,1,1
0.010015551,0,0
0.007422746,1,0
0.21119694,1,1
0.21911652,1,1
0.1644184,1,1
0.0010860645,0,0
0.0058051706,0,0
0.0044822018,0,0
0.0005668809,0,0
0.2561403,1,1
0.009953547,1,0
0.5710956,1,1
0.14280845,1,1
0.0009176551,0,0
0.00070122926,0,0
0.0006821812,0,0
0.0010111451,0,0
0.29008114,1,1
0.0027835027,0,0
0.16229191,1,1
0.002621179,0,0
0.3142981,1,1
0.29781353,1,1
0.035530247,1,0
0.35225272,1,1
0.10266677,1,1
0.24426827,1,1
0.0021057562,0,0
0.0015392529,0,0
0.005599794,0,0
0.2659383,1,1
0.0005757287,0,0
0.17038363,1,1
0.020311456,0,0
0.0007305147,0,0
0.00059394666,0,0
0.00073047983,0,0
0.0074646785,1,0
0.19562796,1,1
0.0007276862,0,0
0.0034548212,0,0
0.70436835,1,1
0.059610866,1,1
0.27220938,1,1
0.35567474,1,1
0.28535217,1,1
0.10896973,1,1
0.17920585,1,1
0.04414234,1,0
0.0020044006,0,0
0.0009854776,0,0
0.010637353,0,0
0.2270216,1,1
0.0027423934,0,0
0.0008218993,0,0
0.051149346,1,1
0.0014961198,0,0
0.0104041705,0,0
0.045523185,0,1
0.42891842,1,1
0.41529626,1,1
0.0017440083,0,0
0.46836096,1,1
0.33933797,1,1
0.0032007017,0,0
0.0008096815,0,0
0.26413244,1,1
0.0008703487,0,0
0.00096676283,0,0
0.37478918,1,1
0.0007905667,0,0
0.21616015,1,1
0.034684952,0,0
0.17983478,1,1
0.0045522875,0,0
0.016083416,0,0
0.12981844,1,1
0.039358206,0,0
0.6666206,1,1
0.0008218507,0,0
0.026992548,1,0
0.25952742,1,1
0.0014036205,0,0
0.123393536,1,1
0.0007389337,0,0
0.0012828822,0,0
0.00059915194,0,0
0.053248785,1,1
0.021776563,0,0
0.0006068357,0,0
0.10025533,1,1
0.3686897,1,1
0.23590489,1,1
0.0005343469,0,0
0.003536132,0,0
0.0016507494,0,0
0.003880617,0,0
0.0010354423,0,0
0.22597873,1,1
0.1870704,1,1
0.01840829,0,0
0.11705899,1,1
0.0009954654,0,0
0.0032434848,0,0
0.16482285,1,1
0.005423163,1,0
0.0006426548,0,0
0.008949861,1,0
0.001129473,0,0
0.16024198,1,1
0.22111578,1,1
0.025880188,1,0
0.14910236,1,1
0.0024551412,0,0
0.029982144,1,0
0.0014305025,0,0
0.00083618006,0,0
0.0051442236,1,0
0.17271292,1,1
0.31603774,1,1
0.299678,1,1
0.0012172761,0,0
0.07543738,0,1
0.00068555836,0,0
0.43096098,1,1
0.44159108,1,1
0.2711788,1,1
0.017764289,0,0
0.08104394,1,1
0.33916828,1,1
0.1718467,1,1
0.13508816,1,1
0.65933764,1,1
0.0039046332,0,0
0.12303071,1,1
0.06815554,1,1
0.0050845146,1,0
0.0008309389,0,0
0.006077379,1,0
0.004900994,1,0
0.15826046,1,1
0.0005796224,0,0
0.0018186098,0,0
0.0041101137,1,0
0.35230508,1,1
0.0013818026,0,0
0.0052136844,1,0
0.06363435,0,1
0.12633494,1,1
0.09400664,0,1
0.29380375,1,1
0.21011221,1,1
0.26163694,1,1
0.06833132,1,1
0.0008701916,0,0
0.170225,1,1
0.28857046,1,1
0.10184483,1,1
0.014070724,1,0
0.2074542,1,1
0.09034699,1,1
0.17801669,1,1
0.0012892657,0,0
0.26657432,1,1
0.0034754067,0,0
0.10774908,1,1
0.0052869236,1,0
0.24679391,1,1
0.42953134,1,1
0.24349937,1,1
0.004444837,1,0
0.17911713,1,1
0.00478595,1,0
0.00090749125,0,0
0.00079896784,0,0
0.041230164,1,0
0.41512355,1,1
0.0012332456,0,0
0.3322679,1,1
0.08065312,1,1
0.008590238,0,0
0.17490707,1,1
0.12681893,1,1
0.00064100686,0,0
0.013698945,0,0
0.00067234115,0,0
0.036244128,1,0
0.0030252845,0,0
0.0043652104,0,0
0.48162073,1,1
0.026708966,1,0
0.13462004,1,1
0.0051287594,0,0
0.00055345544,0,0
0.10949888,1,1
0.0008884523,0,0
0.16271544,1,1
0.007972968,1,0
0.38322163,1,1
0.005226408,1,0
0.0009688159,0,0
0.0011897683,0,0
0.22811036,1,1
0.0020391736,0,0
0.49654064,1,1
0.32052678,1,1
0.051033486,1,1
0.06806708,1,1
0.0009908751,0,0
0.014762066,1,0
0.016203323,1,0
0.2483639,1,1
0.30687875,1,1
0.16304852,1,1
0.000922624,0,0
0.10354998,1,1
0.077961326,1,1
0.0033617453,0,0
0.07694471,1,1
0.0049779844,0,0
0.000611981,0,0
0.00064178405,0,0
0.3859214,1,1
0.00060604274,0,0
0.06727684,1,1
0.0007577069,0,0
0.102952495,1,1
0.46704584,1,1
0.0007647275,0,0
0.20089109,1,1
0.0021482324,0,0
0.26505873,1,1
0.0009438853,0,0
0.0049235346,1,0
0.29333436,1,1
0.1681885,1,1
0.03237424,1,0
0.379791,1,1
0.33751583,1,1
0.14661826,1,1
0.001246297,0,0
0.027352218,1,0
0.017047025,1,0
0.018563423,0,0
0.0011293852,0,0
0.004758154,1,0
0.02733891,1,0
0.0005664153,0,0
0.0015110824,0,0
0.005356636,1,0
0.0037315667,0,0
0.10702579,1,1
0.0008935821,0,0
0.005499562,0,0
0.14360668,1,1
0.005170417,0,0
0.10691358,1,1
0.1744602,1,1
0.0010040427,0,0
0.010356511,0,0
0.013737723,1,0
0.312043,1,1
0.0006111239,0,0
0.22225222,1,1
0.08734878,1,1
0.00056197244,0,0
0.0008433975,0,0
0.22917649,1,1
0.36538237,1,1
0.42895907,1,1
0.1403601,1,1
0.14818496,1,1
0.051841687,1,1
0.005492013,1,0
0.25956354,1,1
0.18411428,1,1
0.00859102,0,0
0.2935999,1,1
0.2289838,1,1
0.10434385,1,1
0.00082503876,0,0
0.05254956,1,1
0.03770546,0,0
0.0005513699,0,0
0.2366832,1,1
0.0053158123,1,0
0.6483465,1,1
0.0015798125,0,0
0.0008613613,0,0
0.005526603,1,0
0.005423204,1,0
0.00061344047,0,0
0.0014293466,0,0
0.0007974729,0,0
0.0053317226,1,0
0.08065318,1,1
0.0022885385,0,0
0.14544593,1,1
0.16512312,1,1
0.11792529,1,1
0.00577241,0,0
0.00096071966,0,0
0.0020343207,0,0
0.0009442242,0,0
0.0083923135,0,0
0.06893219,1,1
0.17763712,1,1
0.53798354,1,1
0.27103558,1,1
0.12951353,1,1
0.18170258,1,1
0.28279206,1,1
0.010338763,1,0
0.07093237,1,1
0.002092848,0,0
0.000729719,0,0
0.2837508,1,1
0.4946908,1,1
0.044362098,1,1
0.00081617106,0,0
0.5728679,1,1
0.0037308536,0,0
0.0006064399,0,0
0.00628057,0,0
0.37927517,1,1
0.0009830206,0,0
0.34541252,1,1
0.32963043,1,1
0.0015420546,0,0
0.014162851,1,0
0.020708956,1,0
0.18116006,1,1
0.6084862,1,1
0.0008162285,0,0
0.017202798,0,0
0.0064906413,1,0
0.0023502866,0,0
0.3429349,1,1
0.027051415,1,0
0.00073116133,0,0
0.335255,1,1
0.0011978192,0,0
0.016933292,0,0
0.0053998,0,0
0.00059224764,0,0
0.0019225354,0,0
0.001760038,0,0
0.0013354288,0,0
0.0005530907,0,0
0.18722984,1,1
0.16685103,1,1
0.16122656,1,1
0.083767556,1,1
0.0049894056,0,0
0.7036059,1,1
0.26081887,1,1
0.0009327096,0,0
0.0055057937,1,0
0.030208493,1,0
0.0008698747,0,0
0.011331339,0,0
0.01112248,0,0
0.0053365123,0,0
0.035550494,1,0
0.0150852725,1,0
0.0024254352,0,0
0.0070943236,1,0
0.5145253,1,1
0.0011397912,0,0
0.45033002,1,1
0.04542787,1,1
0.0007949218,0,0
0.00178163,0,0
0.038614485,0,0
0.018873945,1,0
0.053694088,1,1
0.20328048,0,1
0.12950212,1,1
0.32424274,1,1
0.0008111041,0,0
0.00068325055,0,0
0.2593803,1,1
0.36040133,1,1
0.001130769,0,0
0.25013605,1,1
0.0054036533,1,0
0.011100414,0,0
0.003122715,0,0
0.19402847,1,1
1.5175235,1,1
0.001862834,0,0
0.03234555,1,0
0.0047834474,1,0
0.00533173,1,0
0.23225579,1,1
0.14305869,1,1
0.11956024,1,1
0.24533597,1,1
0.47157225,1,1
0.0029163416,0,0
0.0010225896,0,0
0.005003729,1,0
0.00077510317,0,0
0.16081108,1,1
0.021269806,1,0
0.44601345,1,1
0.25661796,1,1
0.16091809,0,1
0.02017447,0,0
0.0012391869,0,0
0.25924692,1,1
